meters,garage,firepl,bsmt,bdevl,assess_2022
245.82,Y,Y,Y,Y,719230
110.09,Y,Y,Y,Y,431000
116.96,Y,Y,Y,Y,440000
112.69,Y,Y,Y,Y,443000
125.6,Y,Y,Y,Y,440000
112.97,N,N,N,N,390140
112.97,N,N,N,N,246490
159.97,Y,Y,Y,Y,570500
112.59,N,Y,Y,Y,618000
164.99,Y,Y,Y,Y,695000
254.36,Y,Y,Y,Y,764080
188.87,Y,Y,Y,N,540780
170.19,N,Y,Y,Y,524190
190.45,Y,Y,Y,Y,874540
277.12,Y,Y,Y,N,766000
186.73,N,Y,Y,N,513250
159.51,Y,N,Y,Y,434140
119.0,N,N,Y,Y,475930
106.28,Y,Y,Y,Y,380310
151.71,N,Y,Y,N,434970
90.48,Y,Y,Y,Y,391270
239.13,Y,Y,Y,Y,630000
121.23,Y,Y,Y,Y,500280
126.25,N,Y,N,N,282730
192.12,Y,Y,Y,Y,587000
111.48,N,N,Y,N,382550
162.67,Y,Y,Y,Y,583860
117.33,Y,N,Y,Y,520000
132.66,N,Y,N,N,391910
127.64,N,Y,N,N,476980
340.02,Y,Y,Y,Y,2218000
245.44,Y,Y,Y,Y,726990
278.7,Y,Y,Y,Y,976000
166.01,Y,Y,Y,Y,580660
120.03,Y,Y,Y,Y,468490
134.89,Y,N,Y,N,389000
275.64,N,Y,Y,N,650000
281.21,Y,Y,Y,Y,837790
111.48,Y,Y,Y,Y,575000
119.84,N,N,N,N,274880
132.94,N,Y,Y,Y,442000
107.76,N,N,Y,Y,324000
148.64,N,Y,Y,Y,514190
186.08,N,Y,Y,Y,600970
257.8,Y,Y,Y,Y,585720
291.25,Y,Y,Y,Y,1129290
230.77,Y,Y,Y,N,819000
242.94,Y,Y,Y,N,307030
252.41,Y,Y,Y,Y,707260
180.04,Y,Y,Y,Y,681040
184.59,Y,Y,Y,Y,971990
143.81,Y,Y,Y,N,485430
57.971,N,Y,N,N,345150
237.83,Y,Y,Y,N,551000
309.83,Y,Y,Y,Y,738270
148.45,Y,Y,Y,Y,578000
220.36,N,Y,Y,N,596000
194.07,Y,Y,Y,Y,698600
312.99,Y,Y,Y,Y,1061060
193.6,Y,Y,Y,Y,699560
189.15,Y,Y,Y,Y,459720
283.72,Y,Y,Y,N,715970
124.86,Y,Y,Y,Y,528000
71.349,N,N,Y,N,284770
175.86,Y,N,Y,N,656580
182.36,Y,Y,Y,N,557890
279.63,Y,Y,Y,N,669970
288.74,Y,Y,Y,Y,894740
241.73,Y,Y,N,N,715870
119.28,Y,Y,Y,Y,534000
182.36,Y,Y,Y,N,628000
119.84,Y,Y,Y,Y,493000
123.83,Y,Y,Y,Y,505000
122.72,Y,N,Y,Y,463000
126.06,Y,Y,Y,N,509000
122.72,Y,N,Y,Y,484000
122.72,Y,Y,Y,Y,519000
100.42,N,N,Y,Y,505000
138.89,Y,Y,Y,Y,544000
141.21,Y,Y,Y,Y,524000
122.72,Y,Y,Y,Y,475000
111.57,Y,Y,Y,Y,520000
111.48,Y,Y,Y,Y,494000
156.17,Y,Y,Y,Y,576000
151.61,Y,N,Y,Y,545000
111.48,Y,Y,Y,Y,496000
122.63,Y,N,Y,N,478000
122.63,N,N,Y,N,355000
120.12,Y,Y,Y,Y,474000
119.0,N,N,Y,N,482000
111.48,Y,Y,Y,Y,461000
111.57,Y,Y,Y,Y,477000
111.29,Y,Y,Y,Y,537000
132.38,Y,N,Y,Y,455000
111.57,Y,N,Y,Y,476000
111.57,Y,N,Y,N,450000
170.94,N,Y,Y,N,526000
111.57,Y,N,Y,Y,461000
87.7,Y,N,Y,Y,393000
111.48,Y,N,Y,Y,474000
122.63,N,N,Y,N,444000
122.72,Y,N,Y,Y,540000
123.74,Y,N,Y,Y,505000
122.63,N,N,Y,Y,357000
166.2,N,N,Y,N,630000
208.66,Y,Y,Y,Y,883000
172.42,Y,Y,Y,Y,657730
141.21,N,Y,N,N,395000
151.24,Y,Y,Y,Y,608340
150.31,Y,Y,Y,Y,636030
85.84,N,N,N,N,209390
177.16,Y,Y,Y,Y,800000
168.8,N,Y,Y,Y,848000
194.26,Y,Y,Y,Y,848000
150.5,Y,Y,Y,Y,469870
149.85,Y,Y,Y,Y,445950
201.32,Y,Y,Y,Y,661910
211.26,Y,Y,Y,Y,516080
213.95,N,N,N,N,287350
210.33,N,Y,Y,Y,719000
89.18,N,N,Y,Y,379030
107.11,Y,Y,Y,Y,481000
95.13,Y,N,Y,Y,501000
213.39,Y,Y,Y,Y,638000
133.03,Y,Y,Y,Y,577000
146.97,Y,Y,Y,Y,590000
124.86,Y,N,N,N,332000
160.16,Y,Y,Y,Y,544000
114.45,Y,Y,Y,Y,452000
131.27,Y,Y,Y,Y,497000
347.45,Y,Y,Y,N,841000
191.28,N,Y,N,N,622000
159.79,N,Y,Y,Y,374000
149.57,Y,Y,Y,Y,729000
139.35,Y,Y,Y,Y,584000
163.04,Y,Y,Y,Y,601000
166.94,Y,Y,Y,Y,560240
112.97,N,N,N,N,321000
230.21,Y,Y,Y,Y,922000
225.94,Y,Y,Y,Y,851770
213.76,Y,Y,Y,N,689960
186.17,Y,Y,Y,Y,823400
137.68,N,Y,Y,Y,478290
127.83,Y,Y,Y,Y,572000
83.241,Y,N,N,N,357000
91.78,N,N,Y,Y,422000
179.2,Y,N,Y,Y,887000
158.3,Y,Y,Y,Y,719000
255.94,Y,Y,Y,N,501600
143.99,Y,Y,Y,Y,596350
214.88,Y,Y,Y,Y,770880
140.74,Y,Y,Y,Y,488000
113.15,Y,N,Y,Y,389000
118.45,N,Y,Y,N,398050
82.033,Y,N,Y,Y,514000
116.03,N,Y,Y,N,329320
208.0,Y,Y,Y,Y,886490
179.67,Y,Y,Y,N,435860
113.06,Y,Y,N,N,337600
136.1,Y,Y,Y,Y,447000
186.17,N,Y,Y,Y,199000
157.19,Y,Y,Y,Y,777760
115.94,Y,Y,Y,Y,427000
110.92,N,N,Y,N,261600
258.92,Y,Y,Y,N,818320
81.754,N,N,N,N,197260
165.36,Y,Y,Y,Y,559000
162.67,Y,Y,Y,Y,582000
96.61,Y,N,Y,N,398520
135.26,N,Y,Y,N,420890
124.95,Y,Y,Y,Y,466910
107.02,Y,N,Y,Y,404000
251.58,Y,Y,Y,Y,878260
66.983,N,Y,N,N,484600
209.4,Y,Y,Y,N,787550
222.78,Y,Y,Y,Y,801000
235.78,Y,Y,Y,Y,726960
113.06,Y,Y,Y,N,410000
104.05,Y,Y,Y,N,543000
202.8,Y,Y,Y,Y,729000
154.77,Y,Y,Y,Y,737000
206.61,Y,Y,Y,Y,635000
150.87,Y,Y,Y,Y,690000
115.1,N,Y,Y,Y,509000
117.24,Y,N,Y,Y,524000
225.94,Y,N,Y,Y,717000
157.56,Y,Y,Y,Y,534330
119.19,Y,N,Y,N,570000
202.06,Y,Y,Y,Y,639000
211.63,Y,N,Y,Y,906000
134.61,Y,Y,Y,Y,682000
181.34,Y,Y,Y,N,686000
165.27,Y,Y,Y,Y,529000
134.15,Y,Y,Y,Y,618000
104.51,Y,Y,Y,Y,575000
136.1,Y,N,Y,Y,577000
161.46,Y,N,N,N,616000
252.23,Y,Y,N,N,812000
205.31,Y,Y,Y,N,628000
103.02,Y,Y,Y,Y,566000
180.6,Y,Y,Y,Y,683000
178.09,Y,Y,Y,Y,597000
128.2,Y,N,Y,Y,617000
119.84,Y,Y,Y,Y,522000
101.82,N,Y,N,N,502000
173.63,Y,Y,Y,Y,651000
101.82,Y,Y,N,N,552000
99.12,Y,Y,Y,Y,586000
242.75,Y,Y,Y,Y,686000
123.93,Y,Y,Y,Y,597000
140.56,Y,Y,Y,Y,579000
122.35,Y,Y,Y,Y,539000
125.6,N,Y,Y,Y,571000
180.78,Y,Y,Y,Y,579000
178.65,Y,Y,Y,Y,633270
287.81,Y,Y,Y,Y,749200
236.53,Y,Y,Y,Y,800000
200.02,Y,N,Y,N,502000
68.376,N,N,N,N,318000
149.2,Y,Y,Y,Y,574000
113.24,N,Y,Y,Y,412000
112.97,N,N,N,N,250000
89.09,Y,Y,Y,Y,308000
116.12,Y,Y,Y,Y,372000
150.59,Y,Y,Y,Y,425000
89.18,Y,N,Y,Y,329000
101.72,Y,N,Y,Y,350000
89.18,Y,N,Y,Y,338000
86.86,Y,Y,Y,Y,342000
115.85,Y,N,Y,Y,337000
73.95,Y,N,Y,Y,256000
94.66,Y,Y,Y,Y,339000
54.812,N,N,N,N,135000
45.429,N,N,N,N,203000
109.16,Y,Y,Y,Y,439000
144.83,Y,Y,Y,Y,463000
103.77,Y,N,Y,Y,384000
69.026,N,N,Y,N,233000
104.14,Y,Y,Y,Y,323000
89.18,Y,Y,Y,Y,307000
113.43,Y,Y,Y,Y,433000
104.79,Y,Y,Y,Y,341000
120.77,Y,Y,Y,Y,408000
89.18,Y,N,Y,Y,322000
150.31,Y,Y,Y,Y,653000
202.06,Y,Y,Y,N,605000
84.727,Y,N,Y,Y,331000
102.47,Y,N,Y,Y,351000
100.24,Y,Y,Y,Y,430000
107.3,Y,Y,Y,Y,396000
112.41,Y,Y,Y,Y,405000
139.44,N,Y,Y,Y,395000
99.87,Y,N,Y,Y,469000
97.45,Y,Y,Y,Y,381000
102.47,Y,N,N,N,428000
141.3,Y,Y,Y,Y,416000
89.18,N,N,Y,Y,328000
167.03,Y,Y,Y,Y,474000
125.51,Y,Y,Y,Y,461000
116.87,Y,N,Y,Y,449000
131.73,Y,Y,Y,Y,513000
157.09,Y,Y,Y,Y,580000
145.11,Y,Y,Y,Y,523000
136.38,Y,Y,Y,Y,518000
157.0,Y,Y,Y,Y,544000
132.85,Y,Y,Y,Y,565000
144.46,Y,Y,Y,Y,525000
165.83,Y,Y,Y,Y,638000
257.89,Y,Y,Y,Y,701000
141.67,Y,Y,Y,Y,578000
215.72,Y,Y,Y,Y,638000
205.5,Y,Y,Y,Y,606000
131.92,Y,Y,Y,Y,582000
183.85,Y,Y,Y,Y,560000
137.96,Y,Y,Y,Y,561000
222.68,Y,Y,Y,Y,670000
177.07,Y,Y,Y,Y,820000
207.35,Y,Y,Y,Y,644000
145.48,Y,Y,Y,Y,640000
152.54,Y,Y,Y,Y,655000
204.2,Y,Y,Y,Y,668000
182.92,Y,Y,Y,Y,765000
140.37,Y,Y,Y,Y,615000
149.85,Y,Y,Y,Y,617000
152.54,Y,Y,Y,Y,521000
149.01,Y,Y,Y,N,547000
180.23,Y,Y,Y,Y,551000
186.82,Y,Y,Y,Y,621000
176.14,Y,Y,Y,Y,531000
162.11,Y,Y,Y,Y,628000
161.74,Y,Y,Y,N,481000
145.67,Y,Y,Y,Y,562000
207.35,Y,N,Y,N,620000
148.08,Y,Y,Y,Y,739000
123.09,Y,Y,Y,Y,462000
132.2,Y,Y,Y,Y,419000
131.55,Y,Y,Y,N,513000
217.02,Y,Y,Y,Y,634000
279.73,Y,Y,Y,Y,779000
219.99,N,Y,Y,Y,545000
166.85,Y,N,Y,Y,520000
188.03,Y,Y,Y,Y,368000
122.16,N,N,Y,N,177000
150.5,Y,Y,Y,Y,497000
170.29,Y,Y,Y,N,553000
178.46,Y,Y,Y,Y,688000
210.14,Y,Y,Y,Y,611000
368.63,Y,Y,Y,Y,1035000
171.12,Y,Y,Y,Y,546000
146.87,Y,N,Y,Y,408000
189.7,Y,N,N,N,515000
148.27,N,N,Y,Y,572000
108.32,Y,Y,Y,Y,547000
127.83,Y,N,Y,Y,479000
120.4,Y,Y,Y,Y,538000
155.14,Y,Y,Y,Y,616000
148.55,Y,Y,Y,Y,615000
142.88,Y,Y,Y,Y,529000
196.02,Y,Y,Y,Y,794000
191.38,Y,Y,Y,Y,624000
113.24,Y,Y,Y,Y,553000
107.11,Y,Y,Y,Y,560000
273.59,Y,Y,Y,Y,1007000
129.41,Y,Y,Y,Y,713000
135.82,Y,Y,Y,Y,603000
169.36,Y,Y,Y,Y,692000
190.82,Y,Y,Y,Y,637000
114.17,Y,Y,N,N,417000
141.95,Y,Y,Y,Y,588000
100.24,Y,N,Y,N,360000
129.78,Y,Y,Y,Y,548000
179.95,Y,Y,Y,Y,613000
245.44,Y,Y,Y,Y,649000
104.05,Y,Y,Y,Y,573000
116.03,Y,N,Y,Y,526000
246.37,Y,N,Y,Y,662000
152.08,Y,Y,Y,Y,561000
123.65,Y,Y,Y,Y,451000
363.15,N,Y,Y,Y,741000
154.4,Y,N,Y,Y,643000
110.27,Y,Y,Y,Y,535000
159.14,Y,Y,Y,N,520000
110.46,Y,Y,Y,Y,571000
135.26,Y,N,Y,Y,404000
120.86,Y,Y,Y,Y,604000
212.46,Y,Y,Y,Y,838000
143.25,Y,Y,Y,Y,549510
133.5,Y,Y,Y,Y,580000
121.51,Y,N,Y,N,391150
165.73,Y,Y,Y,Y,502000
99.96,Y,N,Y,Y,408000
100.33,Y,N,Y,N,402000
293.1,Y,Y,Y,Y,977000
197.88,Y,Y,Y,Y,718000
154.03,Y,Y,Y,Y,795000
161.27,Y,Y,Y,Y,858000
231.6,Y,Y,Y,Y,874000
220.64,Y,Y,Y,Y,822000
268.21,Y,Y,Y,Y,862000
253.43,Y,Y,Y,Y,1056000
187.66,Y,Y,Y,Y,767000
197.88,Y,Y,Y,N,754000
165.55,Y,Y,Y,Y,784000
223.15,Y,Y,Y,Y,1037000
203.45,Y,Y,Y,Y,780000
228.54,Y,Y,Y,Y,956000
526.01,Y,Y,Y,N,1377000
185.43,Y,Y,Y,Y,997000
148.64,Y,Y,Y,Y,791000
172.61,Y,Y,Y,Y,917000
174.56,Y,Y,Y,Y,950000
181.99,Y,Y,Y,Y,937000
265.23,Y,Y,Y,N,1090000
247.77,Y,Y,Y,Y,855000
162.48,Y,Y,Y,Y,883000
155.42,Y,Y,Y,Y,808000
167.31,Y,Y,Y,Y,845000
196.86,Y,Y,Y,Y,913000
159.6,Y,Y,Y,Y,813000
195.93,Y,Y,Y,Y,973000
334.07,Y,Y,Y,N,1090000
215.81,Y,Y,Y,Y,875000
294.96,Y,Y,Y,Y,1028000
162.95,Y,Y,Y,Y,878000
253.25,Y,Y,Y,Y,909000
235.88,Y,Y,Y,Y,890000
291.9,Y,Y,Y,Y,997000
206.8,Y,Y,Y,N,896000
233.27,Y,Y,Y,Y,918000
280.1,Y,Y,Y,Y,905000
190.26,Y,Y,Y,Y,975000
161.09,Y,N,Y,Y,722000
215.99,Y,Y,Y,Y,967000
233.74,Y,Y,Y,Y,916000
330.17,Y,Y,Y,Y,1221000
195.28,Y,N,Y,Y,832000
142.79,Y,Y,Y,Y,631000
165.64,Y,Y,Y,Y,720000
137.4,Y,Y,Y,Y,644000
149.85,Y,Y,Y,Y,672000
161.83,Y,Y,Y,Y,769000
187.19,Y,Y,Y,Y,740000
204.47,Y,Y,Y,Y,701000
206.98,Y,Y,Y,Y,925000
172.05,Y,Y,Y,Y,810000
180.6,Y,Y,Y,N,709000
170.29,Y,Y,Y,Y,643000
242.1,Y,Y,Y,Y,871000
149.2,Y,Y,Y,Y,687000
267.46,Y,Y,Y,Y,885000
185.43,Y,Y,Y,Y,739000
180.41,Y,Y,Y,Y,729000
172.05,Y,Y,Y,Y,727000
183.66,Y,Y,Y,Y,785000
182.36,Y,Y,Y,Y,689000
320.23,Y,Y,N,N,786000
154.03,Y,Y,Y,Y,705000
191.38,Y,Y,Y,Y,780000
208.47,Y,Y,Y,Y,874000
171.22,Y,Y,Y,Y,752000
272.67,Y,Y,Y,Y,824000
223.15,Y,Y,Y,N,794000
139.16,Y,N,Y,Y,648000
168.15,Y,Y,Y,Y,734000
176.42,Y,Y,Y,Y,1119000
241.64,Y,Y,Y,Y,1047000
221.01,Y,Y,Y,Y,1208000
251.3,Y,Y,Y,Y,1430000
238.94,Y,Y,Y,Y,1269000
238.38,Y,Y,Y,Y,1182000
243.87,Y,Y,Y,Y,1058000
210.42,Y,Y,Y,Y,1148000
279.91,Y,Y,Y,Y,1497000
267.65,Y,Y,Y,Y,1280000
186.17,Y,Y,Y,Y,1226000
175.3,N,Y,Y,N,586000
203.64,Y,Y,Y,Y,1113000
375.88,Y,Y,Y,Y,1772000
253.43,Y,Y,Y,Y,1058000
222.78,Y,Y,Y,Y,1325000
308.53,Y,Y,Y,Y,1265000
174.65,Y,Y,Y,N,920000
226.68,Y,Y,Y,Y,919000
451.41,Y,Y,Y,Y,1653000
246.65,Y,Y,Y,Y,1568000
257.34,Y,Y,Y,Y,1030000
239.22,Y,Y,Y,Y,877240
71.349,Y,N,Y,Y,436740
249.16,Y,Y,Y,N,787000
260.59,Y,Y,Y,Y,1161000
318.75,Y,Y,Y,Y,1150000
135.73,Y,N,N,N,532000
143.34,N,Y,N,N,555000
173.91,Y,Y,Y,Y,690360
137.03,Y,Y,Y,Y,580360
262.82,Y,Y,Y,N,1217000
216.83,Y,Y,Y,Y,650780
116.5,N,N,N,N,423210
234.2,Y,Y,Y,N,948000
206.52,Y,N,Y,Y,1223000
154.59,Y,Y,Y,N,605000
191.0,Y,N,Y,Y,704000
120.68,Y,Y,Y,Y,628000
203.45,Y,N,N,N,674000
125.88,Y,Y,Y,Y,617000
186.82,Y,Y,Y,Y,858000
204.1,Y,Y,Y,N,579000
179.2,Y,N,Y,Y,736000
269.6,Y,Y,Y,Y,760000
129.22,Y,N,Y,Y,598000
125.88,Y,Y,Y,Y,634000
148.64,Y,Y,Y,Y,620000
199.64,Y,Y,Y,Y,784900
117.05,Y,Y,Y,Y,507340
101.82,Y,N,N,N,326000
147.9,Y,Y,Y,Y,631530
128.94,Y,Y,Y,Y,618000
364.17,Y,N,N,N,690000
106.46,Y,Y,Y,Y,546000
80.268,N,N,Y,N,434000
270.44,Y,Y,Y,Y,1015000
104.7,Y,Y,Y,Y,695000
144.55,Y,Y,Y,N,495430
287.34,Y,N,Y,Y,944000
289.39,Y,Y,Y,Y,873000
203.92,Y,N,Y,Y,738000
89.93,Y,N,Y,Y,388010
200.48,Y,Y,Y,Y,744790
252.13,Y,Y,Y,Y,1220000
169.82,Y,Y,Y,Y,878000
194.44,Y,Y,Y,Y,711000
154.77,Y,Y,Y,Y,637000
139.16,N,Y,Y,Y,735000
157.37,Y,Y,Y,Y,618000
293.66,Y,Y,Y,Y,851610
265.7,Y,Y,Y,Y,767410
135.26,Y,Y,Y,Y,625000
430.04,Y,Y,Y,N,1396900
487.92,Y,Y,Y,Y,1530000
311.13,Y,Y,Y,Y,1139000
298.49,Y,Y,Y,Y,1207000
302.3,Y,Y,Y,Y,1071000
441.56,Y,Y,Y,Y,1544000
259.1,Y,Y,Y,Y,1073000
289.76,Y,Y,Y,Y,1085000
421.4,Y,Y,Y,Y,1484000
222.31,Y,Y,Y,Y,848000
291.43,Y,Y,Y,Y,1193000
269.6,Y,Y,Y,Y,967000
388.24,Y,Y,Y,Y,1476000
171.96,Y,N,Y,Y,875000
274.15,Y,Y,Y,Y,1101000
180.23,Y,Y,Y,Y,944000
250.93,Y,Y,Y,Y,1138000
185.71,Y,Y,Y,Y,1038000
274.9,Y,Y,Y,Y,938000
218.78,Y,Y,Y,Y,1127000
222.96,Y,Y,Y,Y,1156000
259.75,Y,Y,Y,Y,953000
201.78,Y,Y,Y,N,825000
171.03,Y,Y,Y,Y,892000
654.13,Y,Y,Y,Y,2187000
255.94,Y,Y,Y,Y,1043000
454.66,Y,Y,Y,Y,1609000
295.52,Y,Y,Y,Y,1137000
247.21,Y,Y,Y,Y,892000
254.27,Y,Y,Y,Y,939000
183.66,Y,Y,Y,Y,995000
324.78,Y,Y,Y,Y,1153000
376.81,Y,Y,Y,Y,1479000
219.52,Y,Y,Y,Y,969000
162.58,Y,Y,Y,Y,903000
263.0,Y,Y,Y,Y,1341000
180.51,Y,Y,Y,Y,1044000
173.72,Y,Y,Y,Y,973000
276.2,Y,Y,Y,Y,1106000
174.65,Y,Y,Y,Y,1004000
204.01,Y,Y,Y,Y,1102000
177.53,Y,Y,Y,Y,904000
222.22,Y,Y,Y,Y,1135000
195.28,Y,Y,Y,Y,985000
212.09,Y,Y,Y,Y,1044000
232.53,Y,Y,Y,Y,890000
203.64,Y,Y,Y,Y,1038000
236.62,Y,Y,Y,Y,1078000
292.73,Y,Y,Y,N,985000
83.334,Y,N,N,N,566480
119.56,N,N,Y,N,600220
111.76,N,N,Y,N,505000
163.5,N,N,Y,N,275000
111.48,Y,N,Y,Y,131000
112.97,Y,N,N,N,449000
193.23,N,Y,Y,Y,865560
139.35,Y,Y,Y,Y,529000
199.64,Y,Y,Y,Y,914000
105.9,Y,N,N,N,825470
85.84,N,N,N,N,379000
95.5,N,N,Y,Y,446230
93.08,Y,N,Y,Y,474730
285.67,N,N,Y,N,556200
143.34,Y,Y,Y,Y,606630
711.54,Y,Y,Y,N,2615800
204.38,Y,Y,Y,Y,899000
128.2,Y,Y,Y,Y,522460
107.21,Y,Y,Y,Y,555000
111.48,Y,Y,Y,Y,574000
140.93,N,N,Y,N,416260
123.09,Y,Y,Y,Y,557000
141.21,N,N,N,N,376000
144.55,Y,N,Y,N,606000
134.8,Y,Y,Y,Y,568320
169.82,Y,Y,N,N,677000
158.49,Y,Y,Y,Y,633610
348.1,Y,Y,Y,Y,1020000
198.62,Y,Y,Y,Y,785610
140.65,Y,N,Y,N,659000
182.92,Y,Y,Y,Y,933000
113.06,N,N,N,N,392660
192.77,Y,Y,Y,Y,765260
154.12,Y,Y,Y,Y,586000
246.47,Y,Y,Y,Y,742000
418.62,Y,Y,Y,Y,1166000
94.29,Y,N,Y,Y,602000
88.16,Y,Y,N,N,396000
86.86,Y,N,Y,Y,465000
122.26,Y,Y,N,N,422000
214.88,Y,Y,N,N,517000
163.13,N,Y,Y,Y,571000
89.18,Y,N,Y,Y,479000
142.69,Y,N,N,N,379000
102.65,Y,Y,N,N,440000
113.43,Y,Y,Y,Y,584000
86.39,Y,N,Y,Y,424000
211.54,Y,Y,Y,N,610000
111.39,Y,Y,Y,Y,522000
170.19,Y,Y,Y,Y,525000
114.17,Y,Y,Y,Y,549000
171.12,Y,Y,N,N,569000
296.63,Y,Y,Y,Y,886000
161.46,Y,Y,Y,Y,671000
170.75,Y,N,N,N,598000
108.41,Y,Y,Y,Y,423000
122.16,Y,N,Y,Y,527000
102.47,N,Y,Y,Y,343000
137.77,Y,Y,Y,N,531000
130.06,N,N,N,N,434000
151.33,Y,Y,Y,Y,538000
141.02,Y,Y,Y,Y,579000
138.7,N,Y,Y,Y,593000
144.83,Y,Y,Y,Y,536000
133.4,Y,N,N,N,473000
127.27,Y,Y,Y,Y,592000
116.03,Y,Y,Y,Y,584000
151.8,Y,Y,Y,N,508000
109.43,Y,Y,Y,Y,612000
115.85,Y,Y,Y,Y,547000
147.8,Y,N,Y,Y,657000
257.62,N,Y,Y,Y,817000
139.91,Y,Y,Y,N,598000
114.36,Y,N,Y,N,330000
208.56,Y,Y,Y,Y,627000
128.29,Y,Y,Y,Y,568000
139.35,Y,Y,Y,Y,582000
103.86,Y,N,Y,Y,508000
181.9,Y,Y,Y,Y,927000
112.31,Y,Y,Y,Y,621000
198.44,Y,N,Y,N,626000
271.09,Y,Y,Y,N,1515000
168.24,Y,N,Y,Y,640000
129.41,Y,N,Y,Y,545000
126.53,Y,Y,Y,Y,644000
149.1,Y,Y,Y,Y,613000
80.268,Y,N,Y,Y,484000
143.9,Y,Y,Y,Y,608000
220.73,Y,Y,Y,Y,779000
141.11,Y,Y,Y,Y,591000
124.95,Y,Y,Y,Y,554000
193.6,Y,Y,Y,Y,799000
127.92,Y,Y,Y,Y,608000
209.21,Y,Y,Y,N,765000
192.68,Y,Y,Y,Y,686000
134.8,Y,Y,Y,Y,554000
221.66,Y,Y,Y,Y,686000
181.34,Y,Y,Y,Y,755010
214.51,Y,Y,Y,Y,634000
175.21,Y,Y,Y,N,624000
194.44,Y,Y,Y,Y,538000
308.34,Y,Y,Y,Y,761000
195.93,Y,Y,Y,Y,591000
240.34,Y,Y,Y,Y,660000
180.04,Y,Y,Y,N,533000
184.22,Y,N,Y,N,535000
230.39,Y,Y,Y,Y,637000
161.37,Y,Y,Y,Y,508000
180.04,Y,N,Y,N,540000
192.49,Y,Y,Y,Y,618000
190.26,Y,Y,Y,Y,660000
204.66,Y,Y,Y,Y,601000
169.08,Y,Y,Y,Y,475000
205.5,Y,Y,Y,N,576000
203.36,Y,Y,Y,N,571000
201.78,Y,Y,Y,N,567000
198.9,Y,Y,Y,N,559000
182.08,Y,Y,Y,N,392000
170.01,Y,Y,Y,N,488000
204.2,Y,Y,Y,N,550000
161.74,Y,Y,Y,Y,507000
195.65,Y,Y,Y,N,560000
182.64,Y,Y,Y,N,529000
115.38,Y,Y,Y,Y,488000
196.58,Y,Y,Y,N,561000
203.45,Y,Y,Y,N,335000
222.87,Y,N,Y,N,591000
238.85,Y,Y,Y,Y,652000
149.1,Y,Y,Y,Y,553000
117.05,Y,Y,Y,Y,509000
173.07,Y,N,Y,Y,602000
197.51,Y,Y,Y,Y,584000
145.85,Y,Y,Y,Y,631000
209.86,Y,Y,Y,Y,657000
188.31,Y,Y,Y,N,552000
150.59,Y,Y,Y,Y,547000
157.47,Y,Y,Y,Y,665000
131.36,Y,Y,Y,Y,614000
143.9,Y,Y,Y,Y,632000
179.95,Y,N,Y,Y,742000
222.03,Y,Y,Y,Y,670000
145.11,Y,Y,Y,Y,621000
162.67,Y,Y,Y,Y,636000
158.39,Y,Y,Y,Y,691000
209.68,Y,Y,Y,N,667000
264.03,Y,Y,Y,Y,799000
221.57,Y,Y,Y,Y,716000
163.23,Y,Y,Y,Y,737000
225.28,Y,Y,Y,Y,709000
254.64,Y,Y,Y,Y,852000
187.66,Y,Y,Y,Y,594000
210.05,Y,Y,Y,Y,604000
183.85,Y,Y,Y,Y,570000
254.64,Y,Y,Y,N,650000
226.86,Y,Y,Y,N,629000
219.71,Y,Y,Y,N,596000
165.36,Y,Y,Y,Y,651000
158.12,Y,Y,Y,N,633000
241.82,Y,Y,Y,N,645000
233.18,Y,Y,Y,Y,644000
172.98,Y,Y,Y,Y,743000
232.25,Y,Y,Y,Y,643000
150.59,Y,Y,Y,Y,567000
167.31,Y,Y,Y,Y,653000
211.16,Y,Y,Y,Y,609000
194.63,Y,Y,Y,Y,603000
211.35,Y,Y,Y,Y,668000
202.8,Y,Y,Y,Y,597000
208.1,Y,Y,Y,Y,640000
250.83,Y,Y,Y,Y,981000
225.01,Y,Y,Y,Y,738000
159.14,Y,Y,Y,Y,703000
159.32,Y,Y,Y,Y,638000
177.35,Y,Y,Y,Y,778000
116.68,Y,Y,Y,N,490000
174.37,Y,Y,Y,Y,537000
216.27,Y,Y,Y,Y,614000
171.31,Y,Y,Y,N,501000
135.17,Y,Y,Y,Y,588000
170.47,Y,Y,Y,Y,649000
172.89,Y,Y,Y,Y,537000
157.74,Y,Y,Y,Y,524000
187.66,Y,Y,Y,Y,566000
221.66,Y,Y,Y,Y,605000
153.84,Y,Y,Y,Y,644000
171.77,Y,Y,Y,Y,653000
157.65,Y,Y,Y,Y,645000
248.51,Y,Y,Y,Y,718000
150.68,Y,Y,Y,Y,655000
187.29,Y,Y,Y,Y,579000
183.29,Y,Y,Y,Y,549000
221.2,Y,Y,Y,Y,598000
233.83,Y,Y,Y,N,657000
212.74,Y,Y,Y,N,604000
241.64,Y,Y,Y,N,673000
141.58,Y,Y,Y,Y,576000
229.28,Y,Y,Y,Y,643000
224.82,Y,Y,Y,Y,614000
207.54,Y,Y,Y,N,586000
234.39,Y,Y,Y,N,646000
247.95,Y,Y,Y,Y,709000
224.54,Y,Y,Y,N,683000
210.61,Y,Y,Y,N,391000
201.22,Y,N,Y,N,389000
202.99,Y,Y,Y,Y,757000
239.31,Y,Y,Y,Y,713000
201.41,Y,Y,Y,Y,575000
212.93,Y,Y,Y,N,579000
190.45,Y,Y,Y,N,557000
